student_id,course_id,course_name,description,semester
100342,9094,Automated Software Testing,Basics of Programming,1
100342,9107,Building a Cybersecurity Toolkit,Basics of Programming,2
100343,9021,Algorithms: Design Analysis 1,Basics of Programming,1
100343,9033,Machine Learning,Basics of Programming,2
100343,9044,Data Science  with Python,Basics of Programming,1
100343,9071,IT Foundations,Basics of Programming,2
100343,9084,Agile Software Development,Basics of Programming,1
100343,9088,AI Applications with Watson,Basics of Programming,2
100344,9022,CSS Basics,Basics of Programming,1
100344,9034,Fundamentals - Red Hat,Basics of Programming,2
100344,9045,Computing in Python III  ,Basics of Programming,1
100344,9072,Algorithms  Design Part 2,Basics of Programming,2
100344,9085,Intro to Database Queries,Basics of Programming,1
100344,9089,Building Containerized Apps,Basics of Programming,2
100345,9092,Migrating to the AWS Cloud,Basics of Programming,1
100345,9093,IoT Networks and Protocols,Basics of Programming,1
100345,9103,Intro to Java Programming 2,Basics of Programming,1
100346,9093,IoT Networks and Protocols,Basics of Programming,1
100346,9094,Automated Software Testing,Basics of Programming,1
100346,9104,UML Class Diagrams,Basics of Programming,1
100348,9023,Unlocking Info Security 1,Basics of Programming,1
100348,9035,Algorithms,Basics of Programming,2
100348,9046,Software  Fundamentals,Basics of Programming,1
100348,9073,Automata Theory,Basics of Programming,2
100348,9086,IoT System Architecture ,Basics of Programming,1
100348,9090,Open Source Networking,Basics of Programming,2
100350,9024,Introduction to Cybersecurity,Basics of Programming,1
100350,9036,Python- Control Structures,Basics of Programming,2
100350,9047,Foundations of Data Structures,Basics of Programming,1
100350,9074,C Programming ,Basics of Programming,2
100350,9087,Big Data Analytics,Basics of Programming,1
100350,9091,Deep Learning Essentials,Basics of Programming,2
100352,9025,Python Data Structures,Basics of Programming,1
100352,9037,Embedded Microcontrollers,Basics of Programming,2
100352,9048,IoT - Software Integration,Basics of Programming,1
100352,9075,Algorithmic Design Techniques,Basics of Programming,2
100352,9088,AI Applications with Watson,Basics of Programming,1
100352,9092,Migrating to the AWS Cloud,Basics of Programming,2
100353,9094,Automated Software Testing,Basics of Programming,1
100353,9095,Databases Topics in SQL,Basics of Programming,1
100353,9105,Data Science and Simulations,Basics of Programming,1
100354,9026,Intro to Internet of Things (IoT),Basics of Programming,1
100354,9038,How to Code  Simple Data,Basics of Programming,2
100354,9049,AI Chatbots Programming,Basics of Programming,1
100354,9076,Algorithm Design and Analysis,Basics of Programming,2
100354,9089,Building Containerized Apps,Basics of Programming,1
100354,9093,IoT Networks and Protocols,Basics of Programming,2
100356,9027,C Programming: Basics,Basics of Programming,1
100356,9039,Cybersecurity in the IoT,Basics of Programming,2
100356,9050,Computing in Python IV ,Basics of Programming,1
100356,9077,Human-Computer Interaction I,Basics of Programming,2
100356,9090,Open Source Networking,Basics of Programming,1
100356,9094,Automated Software Testing,Basics of Programming,2
100357,9028,Introduction to Networking,Basics of Programming,1
100357,9040,Build your very first iOS app,Basics of Programming,2
100357,9051,Software Engineering ,Basics of Programming,1
100357,9078,Mining Massive Datasets,Basics of Programming,2
100357,9091,Deep Learning Essentials,Basics of Programming,1
100357,9095,Databases Topics in SQL,Basics of Programming,2
100361,9095,Databases Topics in SQL,Basics of Programming,1
100361,9096,C Programming Using Linux,Basics of Programming,1
100361,9106,Programming for Data Science,Basics of Programming,1
100362,9096,C Programming Using Linux,Basics of Programming,1
100362,9097,Cybersecurity  The CISO's View,Basics of Programming,1
100362,9107,Building a Cybersecurity Toolkit,Basics of Programming,1
100363,9029,Intro to coding in Java,Basics of Programming,1
100363,9097,Cybersecurity  The CISO's View,Basics of Programming,1
100363,9108,Embedded Systems Essentials,Basics of Programming,1
100365,9005,Using Python for Research,Basics of Programming,3
100365,9022,CSS Basics,Basics of Programming,1
100365,9035,Algorithms,Basics of Programming,2
100365,9048,IoT - Software Integration,Basics of Programming,3
100365,9065,Intro to Cloud Computing,Basics of Programming,1
100365,9078,Mining Massive Datasets,Basics of Programming,2
100365,9091,Deep Learning Essentials,Basics of Programming,3
100365,9095,Databases Topics in SQL,Basics of Programming,1
100365,9108,Embedded Systems Essentials,Basics of Programming,2
100366,9030,Data Science and Analytics,Basics of Programming,1
100366,9098,Fundamentals of Java EE ,Basics of Programming,1
100366,9109,Enabling Tech for Data Science,Basics of Programming,1
100368,9031,ML-Data Science and Analytics,Basics of Programming,1
100368,9099,Embedded Systems ,Basics of Programming,1
100368,9110,Introduction to Cloud Foundry,Basics of Programming,1
100369,9006,Introduction to Linux,Basics of Programming,3
100369,9023,Unlocking Info Security 1,Basics of Programming,1
100369,9036,Python- Control Structures,Basics of Programming,2
100369,9049,AI Chatbots Programming,Basics of Programming,3
100369,9066,Intro to DevOps and SRE,Basics of Programming,1
100369,9079,Implementation of DS,Basics of Programming,2
100369,9092,Migrating to the AWS Cloud,Basics of Programming,3
100369,9096,C Programming Using Linux,Basics of Programming,1
100369,9109,Enabling Tech for Data Science,Basics of Programming,2
100371,9032,Intro to Cloud Infrastructure,Basics of Programming,1
100371,9100,"HTML5, CSS3, and JavaScript",Basics of Programming,1
100371,9111,Cloud Computing Enterprise,Basics of Programming,1
100372,9033,Machine Learning,Basics of Programming,1
100372,9101,Amazon SageMaker ,Basics of Programming,1
100372,9112,How to Code  Complex Data,Basics of Programming,1
100373,9029,Intro to coding in Java,Basics of Programming,1
100373,9041,Object-Oriented Programming,Basics of Programming,2
100373,9052,Computer Hardware and OS,Basics of Programming,1
100373,9079,Implementation of DS,Basics of Programming,2
100373,9092,Migrating to the AWS Cloud,Basics of Programming,1
100373,9096,C Programming Using Linux,Basics of Programming,2
100376,9007,Procedural Programming,Basics of Programming,3
100376,9024,Introduction to Cybersecurity,Basics of Programming,1
100376,9037,Embedded Microcontrollers,Basics of Programming,2
100376,9050,Computing in Python IV ,Basics of Programming,3
100376,9067,Network and Security,Basics of Programming,1
100376,9080,Big Data Fundamentals,Basics of Programming,2
100376,9093,IoT Networks and Protocols,Basics of Programming,3
100376,9097,Cybersecurity  The CISO's View,Basics of Programming,1
100376,9110,Introduction to Cloud Foundry,Basics of Programming,2
100377,9034,Fundamentals - Red Hat,Basics of Programming,1
100377,9102,Algorithmics with Python,Basics of Programming,1
100377,9113,Cybersecurity Career Path,Basics of Programming,1
100378,9030,Data Science and Analytics,Basics of Programming,1
100378,9042,Introduction to Jenkins,Basics of Programming,2
100378,9053,HTML5 Apps and Games,Basics of Programming,1
100378,9080,Big Data Fundamentals,Basics of Programming,2
100378,9093,IoT Networks and Protocols,Basics of Programming,1
100378,9097,Cybersecurity  The CISO's View,Basics of Programming,2
100379,9008,Basics of Programming,Basics of Programming,3
100379,9025,Python Data Structures,Basics of Programming,1
100379,9038,How to Code  Simple Data,Basics of Programming,2
100379,9051,Software Engineering ,Basics of Programming,3
100379,9068,Data Structures Fundamentals,Basics of Programming,1
100379,9081,C Programming  Pointers,Basics of Programming,2
100379,9094,Automated Software Testing,Basics of Programming,3
100379,9098,Fundamentals of Java EE ,Basics of Programming,1
100379,9111,Cloud Computing Enterprise,Basics of Programming,2
100380,9031,ML-Data Science and Analytics,Basics of Programming,1
100380,9043,Computer Graphics,Basics of Programming,2
100380,9054,MATLAB for Beginners,Basics of Programming,1
100380,9081,C Programming  Pointers,Basics of Programming,2
100380,9094,Automated Software Testing,Basics of Programming,1
100380,9098,Fundamentals of Java EE ,Basics of Programming,2
100381,9035,Algorithms,Basics of Programming,1
100381,9103,Intro to Java Programming 2,Basics of Programming,1
100381,9114,Databases Modeling,Basics of Programming,1
100382,9032,Intro to Cloud Infrastructure,Basics of Programming,1
100382,9044,Data Science  with Python,Basics of Programming,2
100382,9055,Linux Basics  The CLI,Basics of Programming,1
100382,9082,IoT Programming and Big Data,Basics of Programming,2
100382,9095,Databases Topics in SQL,Basics of Programming,1
100382,9099,Embedded Systems ,Basics of Programming,2
100383,9033,Machine Learning,Basics of Programming,1
100383,9045,Computing in Python III  ,Basics of Programming,2
100383,9056,Marketing Analytics and Sales,Basics of Programming,1
100383,9083,AWS - Cloud Security,Basics of Programming,2
100383,9096,C Programming Using Linux,Basics of Programming,1
100383,9100,"HTML5, CSS3, and JavaScript",Basics of Programming,2
100384,9009,HTML5 and CSS Fundamentals,Basics of Programming,3
100384,9026,Intro to Internet of Things (IoT),Basics of Programming,1
100384,9039,Cybersecurity in the IoT,Basics of Programming,2
100384,9052,Computer Hardware and OS,Basics of Programming,3
100384,9069,Unlocking Info Security  Part II,Basics of Programming,1
100384,9082,IoT Programming and Big Data,Basics of Programming,2
100384,9095,Databases Topics in SQL,Basics of Programming,3
100384,9099,Embedded Systems ,Basics of Programming,1
100384,9112,How to Code  Complex Data,Basics of Programming,2
100385,9034,Fundamentals - Red Hat,Basics of Programming,1
100385,9046,Software  Fundamentals,Basics of Programming,2
100385,9057,Intro to Java Part 1,Basics of Programming,1
100385,9084,Agile Software Development,Basics of Programming,2
100385,9097,Cybersecurity  The CISO's View,Basics of Programming,1
100385,9101,Amazon SageMaker ,Basics of Programming,2
100386,9036,Python- Control Structures,Basics of Programming,1
100386,9108,Embedded Systems Essentials,Basics of Programming,1
100386,9115,Object-Oriented Design,Basics of Programming,1
100387,9037,Embedded Microcontrollers,Basics of Programming,1
100387,9109,Enabling Tech for Data Science,Basics of Programming,1
100387,9116,Scripting and Programming,Basics of Programming,1
100389,9038,How to Code  Simple Data,Basics of Programming,1
100389,9053,HTML5 Apps and Games,Basics of Programming,1
100389,9110,Introduction to Cloud Foundry,Basics of Programming,1
100390,9001,Programming for Everybody,Basics of Programming,1
100390,9054,MATLAB for Beginners,Basics of Programming,1
100390,9111,Cloud Computing Enterprise,Basics of Programming,1
100391,9002,Intro to Computer Science,Basics of Programming,1
100391,9055,Linux Basics  The CLI,Basics of Programming,1
100391,9112,How to Code  Complex Data,Basics of Programming,1
100392,9035,Algorithms,Basics of Programming,1
100392,9047,Foundations of Data Structures,Basics of Programming,2
100392,9058,Video game development,Basics of Programming,1
100392,9085,Intro to Database Queries,Basics of Programming,2
100392,9098,Fundamentals of Java EE ,Basics of Programming,1
100392,9102,Algorithmics with Python,Basics of Programming,2
100394,9003,Intro to AI with Python,Basics of Programming,1
100394,9056,Marketing Analytics and Sales,Basics of Programming,1
100394,9113,Cybersecurity Career Path,Basics of Programming,1
100395,9010,Computer Science 101,Basics of Programming,3
100395,9027,C Programming: Basics,Basics of Programming,1
100395,9040,Build your very first iOS app,Basics of Programming,2
100395,9053,HTML5 Apps and Games,Basics of Programming,3
100395,9070,Animation and CGI Motion,Basics of Programming,1
100395,9083,AWS - Cloud Security,Basics of Programming,2
100395,9096,C Programming Using Linux,Basics of Programming,3
100395,9100,"HTML5, CSS3, and JavaScript",Basics of Programming,1
100395,9113,Cybersecurity Career Path,Basics of Programming,2
100396,9036,Python- Control Structures,Basics of Programming,1
100396,9048,IoT - Software Integration,Basics of Programming,2
100396,9059,DS and Software Design,Basics of Programming,1
100396,9086,IoT System Architecture ,Basics of Programming,2
100396,9099,Embedded Systems ,Basics of Programming,1
100396,9103,Intro to Java Programming 2,Basics of Programming,2
100398,9004,Web Programming with Python,Basics of Programming,1
100398,9057,Intro to Java Part 1,Basics of Programming,1
100398,9114,Databases Modeling,Basics of Programming,1
100399,9005,Using Python for Research,Basics of Programming,1
100399,9058,Video game development,Basics of Programming,1
100399,9115,Object-Oriented Design,Basics of Programming,1
100400,9011,AI for Everyone: Basics,Basics of Programming,3
100400,9028,Introduction to Networking,Basics of Programming,1
100400,9041,Object-Oriented Programming,Basics of Programming,2
100400,9054,MATLAB for Beginners,Basics of Programming,3
100400,9071,IT Foundations,Basics of Programming,1
100400,9084,Agile Software Development,Basics of Programming,2
100400,9097,Cybersecurity  The CISO's View,Basics of Programming,3
100400,9101,Amazon SageMaker ,Basics of Programming,1
100400,9114,Databases Modeling,Basics of Programming,2
100401,9012,Machine Learning with Python,Basics of Programming,3
100401,9029,Intro to coding in Java,Basics of Programming,1
100401,9042,Introduction to Jenkins,Basics of Programming,2
100401,9055,Linux Basics  The CLI,Basics of Programming,3
100401,9072,Algorithms  Design Part 2,Basics of Programming,1
100401,9085,Intro to Database Queries,Basics of Programming,2
100401,9098,Fundamentals of Java EE ,Basics of Programming,3
100401,9102,Algorithmics with Python,Basics of Programming,1
100401,9115,Object-Oriented Design,Basics of Programming,2
100402,9013,JavaScript Introduction,Basics of Programming,3
100402,9030,Data Science and Analytics,Basics of Programming,1
100402,9043,Computer Graphics,Basics of Programming,2
100402,9056,Marketing Analytics and Sales,Basics of Programming,3
100402,9073,Automata Theory,Basics of Programming,1
100402,9086,IoT System Architecture ,Basics of Programming,2
100402,9099,Embedded Systems ,Basics of Programming,3
100402,9103,Intro to Java Programming 2,Basics of Programming,1
100402,9116,Scripting and Programming,Basics of Programming,2
100403,9006,Introduction to Linux,Basics of Programming,1
100403,9059,DS and Software Design,Basics of Programming,1
100403,9116,Scripting and Programming,Basics of Programming,1
100404,9001,Programming for Everybody,Basics of Programming,2
100404,9014,Relational Databases,Basics of Programming,3
100404,9031,ML-Data Science and Analytics,Basics of Programming,1
100404,9044,Data Science  with Python,Basics of Programming,2
100404,9057,Intro to Java Part 1,Basics of Programming,3
100404,9074,C Programming ,Basics of Programming,1
100404,9087,Big Data Analytics,Basics of Programming,2
100404,9100,"HTML5, CSS3, and JavaScript",Basics of Programming,3
100404,9104,UML Class Diagrams,Basics of Programming,1
100406,9007,Procedural Programming,Basics of Programming,1
100406,9060,Cybersecurity Infrastructure,Basics of Programming,1
100406,9076,Algorithm Design and Analysis,Basics of Programming,1
100408,9002,Intro to Computer Science,Basics of Programming,2
100408,9015,C Programming,Basics of Programming,3
100408,9032,Intro to Cloud Infrastructure,Basics of Programming,1
100408,9045,Computing in Python III  ,Basics of Programming,2
100408,9058,Video game development,Basics of Programming,3
100408,9075,Algorithmic Design Techniques,Basics of Programming,1
100408,9088,AI Applications with Watson,Basics of Programming,2
100408,9101,Amazon SageMaker ,Basics of Programming,3
100408,9105,Data Science and Simulations,Basics of Programming,1
100410,9008,Basics of Programming,Basics of Programming,1
100410,9061,IoT Sensors and Devices,Basics of Programming,1
100410,9077,Human-Computer Interaction I,Basics of Programming,1
100411,9037,Embedded Microcontrollers,Basics of Programming,1
100411,9049,AI Chatbots Programming,Basics of Programming,2
100411,9060,Cybersecurity Infrastructure,Basics of Programming,1
100411,9087,Big Data Analytics,Basics of Programming,2
100411,9100,"HTML5, CSS3, and JavaScript",Basics of Programming,1
100411,9104,UML Class Diagrams,Basics of Programming,2
100413,9009,HTML5 and CSS Fundamentals,Basics of Programming,1
100413,9062,Exploring GraphQL,Basics of Programming,1
100413,9078,Mining Massive Datasets,Basics of Programming,1
100414,9003,Intro to AI with Python,Basics of Programming,2
100414,9016,Programming with JavaScript,Basics of Programming,3
100414,9033,Machine Learning,Basics of Programming,1
100414,9046,Software  Fundamentals,Basics of Programming,2
100414,9059,DS and Software Design,Basics of Programming,3
100414,9076,Algorithm Design and Analysis,Basics of Programming,1
100414,9089,Building Containerized Apps,Basics of Programming,2
100414,9102,Algorithmics with Python,Basics of Programming,3
100414,9106,Programming for Data Science,Basics of Programming,1
100415,9004,Web Programming with Python,Basics of Programming,2
100415,9017,Computer Science for Business,Basics of Programming,3
100415,9034,Fundamentals - Red Hat,Basics of Programming,1
100415,9047,Foundations of Data Structures,Basics of Programming,2
100415,9060,Cybersecurity Infrastructure,Basics of Programming,3
100415,9077,Human-Computer Interaction I,Basics of Programming,1
100415,9090,Open Source Networking,Basics of Programming,2
100415,9103,Intro to Java Programming 2,Basics of Programming,3
100415,9107,Building a Cybersecurity Toolkit,Basics of Programming,1
100416,9010,Computer Science 101,Basics of Programming,1
100416,9063,Blockchain Basics,Basics of Programming,1
100416,9079,Implementation of DS,Basics of Programming,1
100417,9038,How to Code  Simple Data,Basics of Programming,1
100417,9050,Computing in Python IV ,Basics of Programming,2
100417,9061,IoT Sensors and Devices,Basics of Programming,1
100417,9088,AI Applications with Watson,Basics of Programming,2
100417,9101,Amazon SageMaker ,Basics of Programming,1
100417,9105,Data Science and Simulations,Basics of Programming,2
100418,9039,Cybersecurity in the IoT,Basics of Programming,1
100418,9051,Software Engineering ,Basics of Programming,2
100418,9062,Exploring GraphQL,Basics of Programming,1
100418,9089,Building Containerized Apps,Basics of Programming,2
100418,9102,Algorithmics with Python,Basics of Programming,1
100418,9106,Programming for Data Science,Basics of Programming,2
100420,9011,AI for Everyone: Basics,Basics of Programming,1
100420,9064,Computer Vision Fundamentals,Basics of Programming,1
100420,9080,Big Data Fundamentals,Basics of Programming,1
100422,9040,Build your very first iOS app,Basics of Programming,1
100422,9052,Computer Hardware and OS,Basics of Programming,2
100422,9063,Blockchain Basics,Basics of Programming,1
100422,9090,Open Source Networking,Basics of Programming,2
100422,9103,Intro to Java Programming 2,Basics of Programming,1
100422,9107,Building a Cybersecurity Toolkit,Basics of Programming,2
100423,9012,Machine Learning with Python,Basics of Programming,1
100423,9065,Intro to Cloud Computing,Basics of Programming,1
100423,9081,C Programming  Pointers,Basics of Programming,1
100424,9041,Object-Oriented Programming,Basics of Programming,1
100424,9053,HTML5 Apps and Games,Basics of Programming,2
100424,9064,Computer Vision Fundamentals,Basics of Programming,1
100424,9091,Deep Learning Essentials,Basics of Programming,2
100424,9104,UML Class Diagrams,Basics of Programming,1
100424,9108,Embedded Systems Essentials,Basics of Programming,2
100425,9013,JavaScript Introduction,Basics of Programming,1
100425,9034,Fundamentals - Red Hat,Basics of Programming,1
100425,9082,IoT Programming and Big Data,Basics of Programming,1
100427,9005,Using Python for Research,Basics of Programming,2
100427,9018,Artificial Intelligence (AI),Basics of Programming,3
100427,9035,Algorithms,Basics of Programming,1
100427,9048,IoT - Software Integration,Basics of Programming,2
100427,9061,IoT Sensors and Devices,Basics of Programming,3
100427,9078,Mining Massive Datasets,Basics of Programming,1
100427,9091,Deep Learning Essentials,Basics of Programming,2
100427,9104,UML Class Diagrams,Basics of Programming,3
100427,9108,Embedded Systems Essentials,Basics of Programming,1
100429,9042,Introduction to Jenkins,Basics of Programming,1
100429,9054,MATLAB for Beginners,Basics of Programming,2
100429,9065,Intro to Cloud Computing,Basics of Programming,1
100429,9092,Migrating to the AWS Cloud,Basics of Programming,2
100429,9105,Data Science and Simulations,Basics of Programming,1
100429,9109,Enabling Tech for Data Science,Basics of Programming,2
100430,9027,C Programming: Basics,Basics of Programming,1
100430,9043,Computer Graphics,Basics of Programming,1
100430,9055,Linux Basics  The CLI,Basics of Programming,2
100430,9093,IoT Networks and Protocols,Basics of Programming,2
100430,9106,Programming for Data Science,Basics of Programming,1
100430,9110,Introduction to Cloud Foundry,Basics of Programming,2
100432,9014,Relational Databases,Basics of Programming,1
100432,9035,Algorithms,Basics of Programming,1
100432,9083,AWS - Cloud Security,Basics of Programming,1
100433,9006,Introduction to Linux,Basics of Programming,2
100433,9019,Programming Basics,Basics of Programming,3
100433,9036,Python- Control Structures,Basics of Programming,1
100433,9049,AI Chatbots Programming,Basics of Programming,2
100433,9062,Exploring GraphQL,Basics of Programming,3
100433,9079,Implementation of DS,Basics of Programming,1
100433,9092,Migrating to the AWS Cloud,Basics of Programming,2
100433,9105,Data Science and Simulations,Basics of Programming,3
100433,9109,Enabling Tech for Data Science,Basics of Programming,1
100434,9015,C Programming,Basics of Programming,1
100434,9036,Python- Control Structures,Basics of Programming,1
100434,9084,Agile Software Development,Basics of Programming,1
100435,9007,Procedural Programming,Basics of Programming,2
100435,9020,HTML Coding,Basics of Programming,3
100435,9037,Embedded Microcontrollers,Basics of Programming,1
100435,9050,Computing in Python IV ,Basics of Programming,2
100435,9063,Blockchain Basics,Basics of Programming,3
100435,9080,Big Data Fundamentals,Basics of Programming,1
100435,9093,IoT Networks and Protocols,Basics of Programming,2
100435,9106,Programming for Data Science,Basics of Programming,3
100435,9110,Introduction to Cloud Foundry,Basics of Programming,1
100436,9028,Introduction to Networking,Basics of Programming,1
100436,9044,Data Science  with Python,Basics of Programming,1
100436,9056,Marketing Analytics and Sales,Basics of Programming,2
100436,9094,Automated Software Testing,Basics of Programming,2
100436,9107,Building a Cybersecurity Toolkit,Basics of Programming,1
100436,9111,Cloud Computing Enterprise,Basics of Programming,2
100437,9029,Intro to coding in Java,Basics of Programming,1
100437,9045,Computing in Python III  ,Basics of Programming,1
100437,9057,Intro to Java Part 1,Basics of Programming,2
100437,9095,Databases Topics in SQL,Basics of Programming,2
100437,9108,Embedded Systems Essentials,Basics of Programming,1
100437,9112,How to Code  Complex Data,Basics of Programming,2
100438,9030,Data Science and Analytics,Basics of Programming,1
100438,9039,Cybersecurity in the IoT,Basics of Programming,2
100438,9046,Software  Fundamentals,Basics of Programming,1
100438,9058,Video game development,Basics of Programming,2
100438,9109,Enabling Tech for Data Science,Basics of Programming,1
100438,9113,Cybersecurity Career Path,Basics of Programming,2
100440,9008,Basics of Programming,Basics of Programming,2
100440,9021,Algorithms: Design Analysis 1,Basics of Programming,3
100440,9038,How to Code  Simple Data,Basics of Programming,1
100440,9051,Software Engineering ,Basics of Programming,2
100440,9064,Computer Vision Fundamentals,Basics of Programming,3
100440,9081,C Programming  Pointers,Basics of Programming,1
100440,9094,Automated Software Testing,Basics of Programming,2
100440,9107,Building a Cybersecurity Toolkit,Basics of Programming,3
100440,9111,Cloud Computing Enterprise,Basics of Programming,1
100441,9016,Programming with JavaScript,Basics of Programming,1
100441,9037,Embedded Microcontrollers,Basics of Programming,1
100441,9085,Intro to Database Queries,Basics of Programming,1
100442,9017,Computer Science for Business,Basics of Programming,1
100442,9038,How to Code  Simple Data,Basics of Programming,1
100442,9086,IoT System Architecture ,Basics of Programming,1
100443,9009,HTML5 and CSS Fundamentals,Basics of Programming,2
100443,9022,CSS Basics,Basics of Programming,3
100443,9039,Cybersecurity in the IoT,Basics of Programming,1
100443,9052,Computer Hardware and OS,Basics of Programming,2
100443,9065,Intro to Cloud Computing,Basics of Programming,3
100443,9082,IoT Programming and Big Data,Basics of Programming,1
100443,9095,Databases Topics in SQL,Basics of Programming,2
100443,9108,Embedded Systems Essentials,Basics of Programming,3
100443,9112,How to Code  Complex Data,Basics of Programming,1
100444,9031,ML-Data Science and Analytics,Basics of Programming,1
100444,9040,Build your very first iOS app,Basics of Programming,2
100444,9047,Foundations of Data Structures,Basics of Programming,1
100444,9059,DS and Software Design,Basics of Programming,2
100444,9110,Introduction to Cloud Foundry,Basics of Programming,1
100444,9114,Databases Modeling,Basics of Programming,2
100445,9010,Computer Science 101,Basics of Programming,2
100445,9023,Unlocking Info Security 1,Basics of Programming,3
100445,9040,Build your very first iOS app,Basics of Programming,1
100445,9053,HTML5 Apps and Games,Basics of Programming,2
100445,9066,Intro to DevOps and SRE,Basics of Programming,3
100445,9083,AWS - Cloud Security,Basics of Programming,1
100445,9096,C Programming Using Linux,Basics of Programming,2
100445,9109,Enabling Tech for Data Science,Basics of Programming,3
100445,9113,Cybersecurity Career Path,Basics of Programming,1
100447,9011,AI for Everyone: Basics,Basics of Programming,2
100447,9024,Introduction to Cybersecurity,Basics of Programming,3
100447,9041,Object-Oriented Programming,Basics of Programming,1
100447,9054,MATLAB for Beginners,Basics of Programming,2
100447,9067,Network and Security,Basics of Programming,3
100447,9084,Agile Software Development,Basics of Programming,1
100447,9097,Cybersecurity  The CISO's View,Basics of Programming,2
100447,9110,Introduction to Cloud Foundry,Basics of Programming,3
100447,9114,Databases Modeling,Basics of Programming,1
100448,9032,Intro to Cloud Infrastructure,Basics of Programming,1
100448,9041,Object-Oriented Programming,Basics of Programming,2
100448,9048,IoT - Software Integration,Basics of Programming,1
100448,9060,Cybersecurity Infrastructure,Basics of Programming,2
100448,9111,Cloud Computing Enterprise,Basics of Programming,1
100448,9115,Object-Oriented Design,Basics of Programming,2
100450,9018,Artificial Intelligence (AI),Basics of Programming,1
100450,9039,Cybersecurity in the IoT,Basics of Programming,1
100450,9087,Big Data Analytics,Basics of Programming,1
100451,9033,Machine Learning,Basics of Programming,1
100451,9042,Introduction to Jenkins,Basics of Programming,2
100451,9049,AI Chatbots Programming,Basics of Programming,1
100451,9061,IoT Sensors and Devices,Basics of Programming,2
100451,9112,How to Code  Complex Data,Basics of Programming,1
100451,9116,Scripting and Programming,Basics of Programming,2
100452,9019,Programming Basics,Basics of Programming,1
100452,9040,Build your very first iOS app,Basics of Programming,1
100452,9088,AI Applications with Watson,Basics of Programming,1
100453,9020,HTML Coding,Basics of Programming,1
100453,9041,Object-Oriented Programming,Basics of Programming,1
100453,9089,Building Containerized Apps,Basics of Programming,1
100454,9021,Algorithms: Design Analysis 1,Basics of Programming,1
100454,9042,Introduction to Jenkins,Basics of Programming,1
100454,9090,Open Source Networking,Basics of Programming,1
100455,9022,CSS Basics,Basics of Programming,1
100455,9043,Computer Graphics,Basics of Programming,1
100455,9091,Deep Learning Essentials,Basics of Programming,1
100456,9023,Unlocking Info Security 1,Basics of Programming,1
100456,9044,Data Science  with Python,Basics of Programming,1
100456,9092,Migrating to the AWS Cloud,Basics of Programming,1
100458,9024,Introduction to Cybersecurity,Basics of Programming,1
100458,9091,Deep Learning Essentials,Basics of Programming,1
100458,9093,IoT Networks and Protocols,Basics of Programming,1
100459,9007,Procedural Programming,Basics of Programming,2
100459,9034,Fundamentals - Red Hat,Basics of Programming,1
100459,9043,Computer Graphics,Basics of Programming,2
100459,9050,Computing in Python IV ,Basics of Programming,1
100459,9062,Exploring GraphQL,Basics of Programming,2
100459,9113,Cybersecurity Career Path,Basics of Programming,1
100460,9008,Basics of Programming,Basics of Programming,2
100460,9035,Algorithms,Basics of Programming,1
100460,9044,Data Science  with Python,Basics of Programming,2
100460,9051,Software Engineering ,Basics of Programming,1
100460,9063,Blockchain Basics,Basics of Programming,2
100460,9114,Databases Modeling,Basics of Programming,1
100461,9009,HTML5 and CSS Fundamentals,Basics of Programming,2
100461,9036,Python- Control Structures,Basics of Programming,1
100461,9045,Computing in Python III  ,Basics of Programming,2
100461,9052,Computer Hardware and OS,Basics of Programming,1
100461,9064,Computer Vision Fundamentals,Basics of Programming,2
100461,9115,Object-Oriented Design,Basics of Programming,1
100462,9012,Machine Learning with Python,Basics of Programming,2
100462,9025,Python Data Structures,Basics of Programming,3
100462,9042,Introduction to Jenkins,Basics of Programming,1
100462,9055,Linux Basics  The CLI,Basics of Programming,2
100462,9068,Data Structures Fundamentals,Basics of Programming,3
100462,9085,Intro to Database Queries,Basics of Programming,1
100462,9098,Fundamentals of Java EE ,Basics of Programming,2
100462,9111,Cloud Computing Enterprise,Basics of Programming,3
100462,9115,Object-Oriented Design,Basics of Programming,1
100463,9010,Computer Science 101,Basics of Programming,2
100463,9037,Embedded Microcontrollers,Basics of Programming,1
100463,9046,Software  Fundamentals,Basics of Programming,2
100463,9053,HTML5 Apps and Games,Basics of Programming,1
100463,9065,Intro to Cloud Computing,Basics of Programming,2
100463,9116,Scripting and Programming,Basics of Programming,1
100464,9013,JavaScript Introduction,Basics of Programming,2
100464,9026,Intro to Internet of Things (IoT),Basics of Programming,3
100464,9043,Computer Graphics,Basics of Programming,1
100464,9056,Marketing Analytics and Sales,Basics of Programming,2
100464,9069,Unlocking Info Security  Part II,Basics of Programming,3
100464,9086,IoT System Architecture ,Basics of Programming,1
100464,9099,Embedded Systems ,Basics of Programming,2
100464,9112,How to Code  Complex Data,Basics of Programming,3
100464,9116,Scripting and Programming,Basics of Programming,1
100468,9003,Intro to AI with Python,Basics of Programming,1
100468,9011,AI for Everyone: Basics,Basics of Programming,2
100468,9038,How to Code  Simple Data,Basics of Programming,1
100468,9047,Foundations of Data Structures,Basics of Programming,2
100468,9054,MATLAB for Beginners,Basics of Programming,1
100468,9066,Intro to DevOps and SRE,Basics of Programming,2
100469,9001,Programming for Everybody,Basics of Programming,1
100469,9014,Relational Databases,Basics of Programming,2
